processed_text,label
anjir ngeri juga wkwkw sekolah saya jadi sarang kelabang,Negatif
sblm mbg menyerang,Netral
terus kita ajak anakanak makan korean food amp sepiring mbg biar kebutuhan gizi terpenuhi cake bloomery khusus buat jake amp jungwon yang kemaren tidak boleh nyicip kue ultah sama staff,Netral
karena mbg itu hari senin sabtu karena kebanyakan sekolah libur di hari sabtu jadi pas hari jumat dikasi dobel makanan di ompreng dan menu kering di tas,Netral
mau naik jam berapa ini besok sekola kl gamasuk gadapet mbg gimana ini kamu dimarahi pak wowo bobo skrng ya apel,Netral
gapaham lagi nama programnya mbg makan bergizi gratis tapi jabatan ahli gizi yang mana itu sebuah profesi bisa diisi sama yang bukan ahlinya,Negatif
bgtu lah kalau petingginya bukan orang berkaitan dng pangan dan gizi petinggi mbg itu kbnyakn pejabat dari pasukan coklat,Negatif
mana itu anggaran negara terbesar ya buat program mbg tapi ternyata malah blg ini program tidak butuh ahli gizi trs duit rakyat sebanyak itu alokasinya dikemanain siiiih ahli yang qualified ternyata tidak dihargain juga,Negatif
gua yang pernah jadi pemasok di mbg disuruh kirim strawberry kg jujuran saja nih beli harga rb per kg harga jual di rbkg tiba si kepala sppg minta rbkg untuk dia dan harga tetep rbkg di nota enak banget bengong doang dapet rb aku cape cuma rb doang akhirnya batal,Negatif
mbg tahun depan sehari triliunan ini benerin jalan tidak sampe triliunan woi gimana sih nalar berpikirnya pejabat indon heran deh,Negatif
bgn badan gratis nasional mbg makan bebas gratis buang embel gizi itu kalo lo tidak butuh ahli gizi or persagi ya tidak terima profesi aku di acak begini,Negatif
gatau kl masalah mbg aku sensi mengingat seberapa besar anggaran negara dipake buat tu program tapi malah katanya ini program tidak butuh ahli gizi trs trs duit sebanyak itu buat siapa kl quality control nya saja asal asalan badmood banget,Negatif
jangan sampe ini mbg ambil umbi umbian juga,Negatif
mbg bagian dari kebijakan strategis presiden prabowo bgn terus sempurnakan pelaksanaan program gizi anak prioritas peternak untung besar dari program mbg yang serap telor lokal kerja nyata lanjutkanmbg final vision minggu senin fiveyearswithaespa meandtheeseriesep,Positif
anaknya mungkin tidak suka sayur dan biasa makan junk food tapi coba lihat anak dikampung yang sudah mendapat mbg mereka seneng karena dapat makan enak setiap hari karena dirumah tidak pernah sarapan tidak ada yang untuk sarapan jadi mbg ada yang berkenan dan ada yang tidak,Positif
pisang abis di mbg fuck lah mbg,Negatif
halo sobat ham wamenham tinjau langsung kedapur makan bergizi gratis mbg dan sekolah inklusi penerima mbg dikota singkawang kemenhamkalsel kemenham mbg wamenham mugiyanto,Positif
apa kali mbg tidak butuh ahli gizi,Negatif
maling berdasih manfaatin mbg,Negatif
ratusan ratusan siswa madrasah aliyah negeri man batam mengalami sakit perut dan diare massal setelah mengonsumsi menu makan siang dari penyedia katering mbg pada selasa november,Negatif
wkwk tdi lewat fyp di tt yang acara di bandung yang anggota dpr ngomong mbg gabutuh ahli gizi,Negatif
udah bukan rahasia umum kok depan toko aku juga dapur mbg masih orang dia juga,Negatif
kocak banget sudah proker mbg ini dari awal sudah tidak jelas terlalu terburu buru banyak masalah sekarang posisi ahli gizi saja bisa diisi sama profesi lain pernah mikir gasih mereka kenapa banyak ag nolak sppg root causes nya tidak ditanganin malah buat masalah baru,Negatif
demi program mbg siswa di sumba barat daya tetap masuk sekolah meski sedang tidak fit,Positif
ttrimakasi mbg nyah aayah dao,Positif
salut untuk polri kelola dapur mbg dengan zero masalah bukti nyata komitmen pada keamanan amp gizi anak bangsa ini baru kerja nyata mari lanjutkanmbg untuk indonesia sehat final vision minggu senin fiveyearswithaespa meandtheeseriesep,Positif
kerja nyata relawan sppg menjadi bukti nyata bahwa kepedulian bisa menjangkau pulau mana pun setiap menu mbg yang diantar membawa harapan bagi tumbuh kembang anak indonesia lanjutkanmbg final vision minggu senin fiveyearswithaespa meandtheeseriesep,Positif
yang berminat boleh dm bahan bahu dari tenggiri dan marlin sesuai spec expor packing kg per carton lokasi jakarta utara bisa kontrak juga untuk skala besar mbg mbgjalanterus,Netral
mau dapet mbg ya ini sha,Netral
muak banget sama mbg mbgan ini,Negatif
itulah alasan kenapa mbg harus dilanjutkan,Positif
salah satu sumber protein di mbg,Netral
mbg itu lembaga non profit yang dibiayai negara pengurus dan pelaksana termasuk dapur mbg tidak berhak mendapat insentif bonus dll kalo ada keuntungan hrs digunakan buat pengadaan mbg dan pengembangan nya jangan malah memperkaya pengusahanya,Negatif
mbg itu jadi bisnis aku sepakat nya sppg menyiapkan makanan prasmanan di setiap sekolah dan anak anak diberi antrian untuk diambil makanan nya dan cuci piring sendiri ini mengajarkan mereka menyelesaikan masalah dari hal makan saja,Positif
memberi solusi arogan kocak bgn kocak when ya ahli gizi kompak berhentiin itu mbg,Negatif
dimananya mbg menghidupkan umkm disini pejabat semua yang punya dapur mbg,Negatif
as mahasiswa gizi aku udah mikir mbg bisa jadi salah satu peluang kerja aku pas udah lulus nanti tapi ternyata pemerintah indo bilang mbg tidak perlu ahli gizi ya konyol,Negatif
kronologi saat pembagian nasi mbg di sekolah guru honorer ini berselisih dengan rekan guru soal teknis distribusi makanan emosinya memuncak sehingga ia membanting kotak nasi di depan siswa dan guru lain akibat insiden viral itu ia akhirnya dipecat dari tugasnya sebagai guru,Negatif
dana desa dipotong untuk bikin koperasi sementara koperasinya bingung mau ngapain core business tidak jelas top down pula setelah tkd dikepras sekarang dana desa dikepras duit jadinya lari ke kroni semua tidak kmp tidak mbg,Negatif
pemerhati pendidikan dan isu kesehatan mental di sekolah sekaligus asesor kompetensi hipnoterapi bnsp ri i dewa gede sayang adi yadnya mengatakan bahwa kasus keracunan mbg makan bergizi gratis tidak hanya melukai tubuh,Negatif
boleh banget pls butuh chef mbg nanti kita nguli sh bareng sampe hari deal bff,Netral
ngapain itu nama program mbg kalo tidak butuh ahli gizi pantek ini pemerintah indo,Negatif
selain karena pasukan loreng kamu yang blokade jalan cuman buat nganter mbg pakai dikawal gua juga makin benci ini program yang sudah lecehin bidang gua berkalikali judulnya gizi tapi tidak butuh ahli gizi ceunah nanti kalau ada masalah yang jelek tetep yang dibidangnya lah wkwk,Negatif
mereka lebih pintar dari kita tuhan bilang kan penuhi bumi dan kuasai bumi tapi setan bilang musnahkan manusia liat saja mbg dikasih dana gratis dari bg mbg itu bukan program lokal tapi program pbb itu sudah dibuka semua makanya banyak mbg keracunan bahkan md biar cepet metong,Negatif
mbg punten perantara,Netral
lah mbg aku,Netral
sudah kubilang mbg ini proyek bancakan,Negatif
enggak kak jujur aku kemarin juga supplier buat mbg tapi sekarang milih buat stop karena untung tipis uang tidak langsung di tf belom lagi nemu mbg yang seenaknya aku x rugi karena barangku tidak diambil sama itu mbg mana tidak bisa diinepin kacauu,Negatif
wah ini mah dikampus saya ada dan saya di jurusan ini namanya prodi jaminan mutu pangan kalo di liat dari kasus mbg sekarang harusnya paham dulu gmpnya tapi kebanyakan yang didengungkan adalah haccp dimana haccp itu sendiri lumayan rumit belum menentukan ccp dan cl nya,Negatif
aku bisa jelasin masa talon hari ini tidak kasih aku mbg secret anjg,Negatif
mbg dedimulyadi ampun di bandung kang,Netral
dapur makan beratjun geratis klaim menu disantap siswa keracunan di bogor sesuai sop beratjun,Negatif
emang dari awal jadi ladangnya pejabat dan keluarganya buat mukbang uang rakyat kan program ini di sini juga dapur mbg yang punya kalo tidak keluarga keluarga pejabat ya parcok sama parjo,Negatif
lah mbg itu emang bisnis keluarga orang politik yang megang ya balik kesitu,Negatif
ciri ciri orang mabok semangka mbg,Negatif
sobat ham wakil menteri hak asasi manusia mugiyanto bersama wali kota singkawang meninjau langsung pelaksanaan program makan bergizi gratis mbg di kota singkawang jumat kunjungan ini dimulai dari dapur mbg polres singkawang untuk memastikan proses produksi makanan,Positif
berita yang benar ini bukan mbg tapi nasi kotak acara sekolah sosiaalisasi pencegahan perundungan atau semacamnya guri berselisih saat akan membagikan sehingga kotak terbanting ortu demo krna tidak teeima nasi kotak dibanting masalah melebar menguak pungli sekolah selama ini,Netral
mbg mgb mah seriesnya jossgawin wkwkwkkwkwkek,Netral
mbg tujuannya baik tapi dikelolah orangÂ² yang tidak baik ada yang keracunan ada yang basih ada yang ulatan ada yang kelabangan ada juga yang cacingan,Negatif
bro ngetweet begini pdhl minggu depannya tanggunan lapraknya biji kaokwokwokwok gws mwahhh nanti weekend kita beli baju baru dan makan makanan enak bergizi tapi bukan mbg dari wowo,Negatif
aku juga pernah ditawari jadi ahli gizi di mbg sini padahal aku lulusan kesmas dan aku yakin peminatan kesmas untuk gizi pun pembelajarannya tidak sedetail anak giziii itu sendiri oyyy jadi jan sekata kata itu ahli gizi bisa diganti sama dari jurusan lain,Negatif
mbg di salah satu smpn di daerah sukodono sidoarjo tempat sekolah anak saya mohon dijadikan perhatian,Negatif
ini lg raja rakus tamak sekalian saja semua dapur mbg dia yang kelola,Negatif
ahli gizi mbg boleh dari lulusan tekpang kesmas pengmak sampe penyuluh si kaca,Negatif
fakta mencengangkan dari dapur mbg deket rumah orang pengen punya dapur mbg soalnya mereka bisa ngatur budgetnya budget ayam sekilo ribu tapi harus dapet ribu makanya porsinya imut mbg ini udahlah matiin umkm sembako di pasar pun mahal dan sisa alias jelek,Negatif
random guys kita besok beneran dapet mbg sekolah lain udah kering kita baru nyebur,Netral
yang makan mbg nya,Netral
mau kalian kasih makan sampai gumoh juga pun stunting tidak akan bisa hilang dari pada kalian membuat program mbg dan menaikan pajak dengan alasan mbg kenapa kalian tidak memfasilitasi kantin sekolah dengan membuat kantin sehat jika memang tujuan kalian anak sekolah,Negatif
dari awal saya menentang program ini kenapa dikarenakan tujuan dan sasaran program ini dari awal sudah tidak jelas mbg untuk anak stunting wah apakah sebelum membentuk program ini kalian tidak berdiskusi kepada ahli kalau sebenarnya stunting itu permasalahan hpk,Negatif
setelah masalah non ahli gizi di jadiin ahli gizi di mbg dan menyalahkan kami ahli gizi saat ada masalah keracunan padahal sudah jelas kalo non ahli gizi tidak pernah belajar apa itu haccp masalah ini pun terjadi,Negatif
prabowo sungguh dermawan kue mbg dibagi rata ke polri dan tni biar aman mesti sudah basi,Negatif
kang ds tegaskan pengawalan ketat pemkab bandung konsolidasikan sppg untuk sukseskan program mbg,Positif
yagila saja sekolah bayar mahal susah susah dikata tidak perlu ahli gizi buat mbg alias makan bergizi gratis,Negatif
jadi teringat dulu statement mbg bisa memutar roda ekonomi menaikkan taraf umkm bla bla bla tidak ada yang lebih omong kosong dari omongan pejabat,Negatif
cok inikah bentuk dari juta dapur mbg,Netral
aku bisa gila liat baskara era duda cakepnya diluar mbg,Netral
bagus donk berarti mbg itu sehat terbukti ulat saja bisa hidup,Negatif
lagi rotasi mpg denger huru hara mbg makin stress aku,Negatif
mbg yang ini bukan hanya kenyang di perut tapi jiwa kalian akan terasa damai dan tenang kapan lagi coba menikmati mbg dengan hati yang damai tanpa keracunan,Negatif
dan kamu pada kaget kenapa bisa dapet presiden yang bilang keracunan mbg cuma,Negatif
sedih banget jujur abis liat seorang wakil dpr blg tidak perlu ahli gizi tidak perlu persagi untuk hal sepenting mbg bro kalo emang tidak butuh gausah pakai embel embel makan bergizi gratis gausah jadiin semua profesi sebagai ag kita kuliah gizi tidak cuma bulan ya,Negatif
kata aku bener tidak setuju ahli gizi di mbg bisa diisi oleh lulusan lain gizi itu pusing banget jujurrr jurusan kesehatan lain itu tidak belajar sedalam jurusann gizi itu sendiri,Negatif
kak mau mbg ambil dimana,Netral
kek mbg gunanya apa si please peduli juga sama sarana prasarana yang mempermudah anak memperoleh pendidikan seperti bapak peduli sama perut anak sekolahan,Negatif
mbg juga banyak butuh ahli gizi,Negatif
mbg sangat bermanfaat,Positif
dari dapur kecil di semayap hingga ke pulaupulau terpencil kerja nyata relawan sppg menghadirkan mbg tanpa henti semua dilakukan demi tumbuh kembang anakanak bangsa yang lebih sehat lanjutkanmbg minggu gmmtvfanivalxfirstkhaotung fiveyearswithaespa divine,Positif
benull kalo ngeliat berita mbg itu gatel banget sampe kek kesel sendiri wkwkwk karena emang se tidak siap itu loh programnyaa,Negatif
oh anak ketua dpdrd kuasai dapur mbg atur saja bapaknya kan panitia,Negatif
selain sirkel pejabat sppg dapur mbg juga banyak dipegang oleh polri amp tni mbg ini cuan anggaran nya cukup menguras apbn dan efektivitasnya patut dipertanyakan karena masih banyak program lebih prioritas dibanding proyek mbg,Negatif
dan pemerintah dengan mudahnya bilang gaperlu ahli gizi gaperlu persagi dan mau memberikan pelatihansertifikasi untuk bisa ngawasin dari segi gizi buat mbg,Negatif
kmren saya liat di tiktok ada gizi rd dietesien sudah senior pun resign sekarang teman gizi lg di terpa kalau mbg gaperlu ahli gizi padahal badannya saja pakai nama bergizi saya pun bukan dari bagian gizi sppg tetep sakit hati liatnya pemerintah terlalu jahat dan meremehkan,Negatif
kakak mbg pls jwb aku aku minat banget,Netral
kakak mbg pls jawab aku di ig,Netral
kalo mbg ini targetnya cuma anak dari keluarga miskin dan pelaksanaanya tidak pakai tender goblok pasti kualitasnya bagus dan anak dari keluarga kaya tidak perlu ikutan makan dan ngurangin food waste cuma ya pemerintah goblok dan di dukung orang goblok yang lebih banyak lagi,Negatif
nah kan katanya tidak butuh ahli gizi jadi begini yaa kalau ada keracunan dll di mbg jangan salahkan ahli gizi lagi,Negatif
kalo anggaran mbg dipercayakan ke kepala dan komite sekolah untuk dimasak di kantin sekolah orang ini tidak akan dapat duit dari mbg,Negatif
gilaa mbg justru nambah masalah untuk rakyat pedagangpedagang di pasar sllu bilang harga naik karena mbg,Negatif
kok tidak rame ya di x ahli gizi dinjek sama pemerintah begini mbg makin gajelasss,Negatif
sebenarnya jika infrastruktur di seluruh indonesia diperbaiki dengan sangat bagus terutama yang seperti ini tidak ada pejabat korupsi dan hutang ln tidak terlalu banyak maka program mbg layak dilanjutkan tapi sayangnya tidak,Negatif
udalah pak hentikan saja mbg ini lebih banyak mudharat nya darioada manfaat nya,Negatif
baru saja bahas dapur mbg yang haccp nya gajelas malah ini minum raw and unpasteurized milk dan bangga semoga sehat selalu mba,Negatif
wakil ketua komisi ix dpr ri muhammad yahya zaini sh menilai kinerja satuan pelayanan pemenuhan gizi sppg polri dalam program makan bergizi gratis mbg layak menjadi contoh nasional,Positif
mbg tidak perlu ahli gizi cucun,Negatif
mbg mungkin tidak si diperluas sampe anak kuliahan dapet juga,Netral
ia kuasai dapur mbg di sulsel,Netral
oooo begitu berarti harus di stop mbg bang karena bikin siswa bisa mati keracunan sekolah lain di stop jugaa harusnya,Negatif
kerja nyata mbg dalam menjamin masa depan generasi penerus bangsa program ini berhasil menekan kemiskinan hingga sambil memastikan anakanak indonesia mendapatkan gizi terbaik lanjutkanmbg bangsaenfestxphuwin raisha hooks x thomaskong slytherin zara,Positif
dari gizi anak hingga kesejahteraan peternak kerja nyata mbg telah terbukti memberikan dampak positif dan menyeluruh programprogram unggulan ini bukan sekadar janji tetapi aksi nyata lanjutkanmbg bangsaenfestxphuwin raisha hooks x thomaskong slytherin zara,Positif
nikmat sekali proyek mbg,Negatif
inilah kerja nyata mbg yang memberdayakan ekonomi desa permintaan protein hewani dalam program gizi gratis meningkatkan penjualan telur peternak lokal hingga habis dan menstabilkan harga lanjutkanmbg bangsaenfestxphuwin raisha hooks x thomaskong slytherin zara,Positif
kalau ketemu orang kelaparan di tengah jalan mau kasih makan tidak pak klu misalnya tiba prabowo mati gibran mau lanjutin program mbg tidak pak program pemeritah kan tidak cuma mbg saja pak,Negatif
pak sebaiknya pelaksanaan mbg tidak diserahkan kepada bgn lebih sehat dan terjamin nilai kesehatan dan gizinya jika pelaksanaannya dilakukan oleh kantinsekolah masingÂ² ikut sertakan pemda sebagai pengawas,Positif
meanwhile itu semua dari dana pendidikan tapi buat ngegaji guru kok susah banget ya ahli gizi mbg saja dijanjiin aerox sama umroh tiap tahun,Negatif
yang penting dapat mbg punya kereta cepat dan ibukota baru bodo amat jalan rusak ya kan,Negatif
hadeh ahli gizi dikatain arogan lah mbg tidak perlu ahli gizi lah orang nama programnya saja makan bergizi gratis cape banget,Negatif
gapapa kan sudah ada solusinya mbg dan smart tv,Negatif
mbg oh mbg,Netral
gua jadi bisa bayangin sechaos apa waktu itu rahim copot kaya diluar nalar tapi emang kuasa tuhan disini syukur pasiennya masih sadar dan bisa sampai rs nah wowok kamu daripada urus mbg mending tambahin rs sama fasilitasnya benerin,Negatif
oe cuma heran presiden anteng anteng wae tentang permasalahan mbg,Negatif
nah begini begini nih dari awal mbg banyak yang nolak,Negatif
diggia makan siang lauk mbg hari ini,Netral
thanks ilmunya kak kalo aku yang punya yayasan ikut bertanggung jawab atas mbg pasti kakanya aku recruit,Netral
ternyata mbg bisa bikin jadi kenyang,Positif
pahamkan kenapa mbg must go on pasti dari partai itu juga,Negatif
danramil kabat awasi dapur sehat mbg pastikan ketertiban dan kualitas pelayanan banyuwangi tni dapursehat mbg,Positif
pendidikan seharusnya setara tidak ada sekolah unggulan buangan ini idealnya seperti apa tentu dalam implementasinya banyak keterbatasan tapi bukan berarti tidak dicoba menuju ideal sama sekali tapi sayangnya tidak keliatan effort untuk memperbaiki kualitas sekolah malah mbg ria,Negatif
tau kan kenapa mbg tidak dibagi di tiap sekolah,Netral
bgn kenalkan menu mbg lewat acara coba dan reviu bareng di cfd depok,Positif
jgnkan legends bang purnawirawan yang dapat project mbg juga butuh buat bayar cicilan bwaaang,Negatif
minim dapur mbg untuk pcs jtbln x,Netral
belum tentu modus korupsi baru tapi nepotisme dalam pengadaan dapur mbg seperti kasus anak pejabat kuasai unit di sulsel patut dicurigai program sebesar ini rawan penyimpangan jika kurang transparan seperti laporan fiktif atau bahan baku jelek yang sudah terungkap bgn kpk,Negatif
mbg modus korupsi baru,Negatif
mbg proyek yang di nanti kan pejabat biar cpt kaya dan tajir bayangkan t sehari untuk mbg saja apa tidak gurih ini proyek,Negatif
proyek memproduksi taik mbg saat ini jadi lahan basah korupsi mulai dari politisi aparat sampai keluarga pejabat itu fakta no debat,Negatif
coba cek sekitar belakangan muncul bbrp dapur mbg baru,Negatif
eh cukup tidak sih aku selesai debat pro mbg itu langsung habis banget energinya pc saja kl mau lihat position papernya byyy,Negatif
yang penting perut kenyang ye pendidikan mah tidak penting yekan buzzer mbg,Negatif
udah ganti profesi jadi mba mba mbg,Netral
oo baru tau aku emang dapur mbg itu pengelolanya kluar duit dulu soalny prabowo sering bilang prkara anggaran sekian t buat mbg bhkan kmrn kan sampe dtambahbrarti duitny itu belum dicairin ya ke vendor ko smpe kamu nulis kalau program brhenti bisa bikin vendor tekormhon pncerahan kk,Negatif
andaikan mbg distop dan alihkan baut membangun ulang jalan yang tidak layak andaikan ï¸ï¸ï¸,Negatif
makanya kita ada mbg silit kobong,Negatif
dan yap bunda anak sama sama takut kerancunan mbg,Negatif
menu mbg yang biasa di bawa kemana nh padahal buat inspirasi para dapur mbg,Netral
dugaanku bahwa itu sabotage masih tetap sama ya ada yang bermain api di mbg,Negatif
setelah itu misalnya tiba prabowo mati apa gibran mau lanjutin program mbg sementara modal udah banyak keluar,Negatif
kedapetan pro mbg juga teh,Netral
deket rumah baru buka lg itu dapur mbg punya siape ye,Negatif
kalo mbg gaperlu ahli gizi lg ganti nama saja pak gausa makan bergizi gratis tapi jadi makan bersama gratis dan janji ya kalo sampe ada klb lagi gausa nyalahin ahli gizi profesi semulia itu dari kemaren dipandang sebelah mata mulu bgst,Negatif
sambatan dari temenku soal mbg mau tag uri presiden tapi beliau tidak pegang hp,Negatif
aku berapiapi banget kalo bahas mbg anjrit,Negatif
yasika aulia ramadhani anak sulung dari wa ka dprd sulsel menjadi sorotan lantaran menguasai dapur mbg di sulsel yasika merupakan pembina yayasan yasika group yang punya sppg di sulsel selain itu baruÂ² ini yasika group juga resmi meluncurkan dapur sppg di kabupaten bone,Negatif
pantesan bos mbg minta jatah anggaran nya di tambah lagi,Negatif
mbg makan ber taik gaess,Negatif
top klosingan balap tarkam basuki lejen schalke komdigi lauk mbg aldi taher atraksi kota tua striker timnas pundit bola kang ojol edi baskoro jangan cari yang tidak ada motogp valenciagp,Netral
tenang ada mbgguru mah gaji se adanya sajayang penting mbg,Negatif
kira presiden siapa yang akan pasang badan kasus korupsi mbg nantinya,Negatif
dandim blitar hadiri rakor evaluasi mbg perkuat koordinasi dan ketahanan data daerah tni blitar mbg,Positif
setuju makanya langkah pertama yang paling bisa di intervensi pemerintah itu naikin insentif guru berserta penunjangnya efisiensi daripada dipake buat bangun ibukota baru sama mbg mending buat ngebetulin sistem keguruan dulu,Negatif
seandainya mbg nih dananya fi alokasikan untuk perbaiki salah satunya akses jalan atau sekolah yang rusak dan bikin lapangan kerja banyak atau minimal gaji guru nakes dengan layak bmkg anggarannya jangan di pangkas mbg hanya ladang basah untuk koruptor,Negatif
halo posyandu ada anak bayi belum kedata perlu dikasih mbg juga head head series ep hhseriesep,Netral
jadi mbg itu sebenernya program pesenan siapa sih,Negatif
makin kesana makin kesini ya program mbg ini sekarang ahli gizi bisa dari jurusan selain gizi,Negatif
program mbg makin kuat karena diawasi langsung oleh masyarakat melalui kanal pelaporan ini,Positif
bgn badan gizi nasional sekali lagi badan gizi nasional tapii nginjek profesi gizi tidak warassss sakit jiwa kamu pada takut bangetttt pakk bukkk dicobot jabatannn karena tidak bisa perbaiki sistem program mbg jadinya ngejatuhun profesi lain,Negatif
kok mendadak banyak dapur mbg baru ya,Negatif
dan lo masih beranggapan mbg itu tidak jadi bisnis bangsat kamu pada,Negatif
transparansi yang dibangun lewat lapor mbg bikin program makin dipercaya masyarakat,Positif
ini kalau sekali lagi play jump dapet mbg,Netral
bisaÂ²nya blg tidak butuh ahli gizi di program mbg kocak kalau begitu apa gunanya jurusan ahli gizi donkk pak yang bener aje lah wkwkwk justru dengan adanya ahli gizi ya untuk halÂ² begini kalau tidak dilibatkan bahkan blg tidak butuh ya gausah ada ntu program yang ada embelÂ² gizi nya,Negatif
markibung shg aku akan menolak semua ajakan nongkrong kecuali mbg,Negatif
lapor mbg terasa seperti upgrade penting untuk program yang menyentuh kebutuhan dasar masyarakat apalagi soal gizi yang dampaknya langsung ke kesehatan,Positif
dapur mbg sppg adalah lahan cuan mematikan kantin sekolah amp pedagang kecil,Negatif
program mbg langkah strategis untuk mengatasi kekurangan gizi,Positif
menurutku lapor mbg ini langkah cerdas karena program besar tanpa pengawasan publik itu gampang banget disalahgunakan sementara di sini pemerintah justru ngajak masyarakat ikut nimbrung biar semua berjalan jujur dan bener,Positif
mayoritas masyarakat ingin program mbg dilanjutkan,Positif
guys kenapa mbg perlu dilanjutkan komen plis,Netral
pemenang tender dapur mbg itu orang yang tidak paham catering makanyaselalu ngaco kalianpasti bisa menebak para pengusaha nya golongan mana saja keluar duit berapa saja biar bisa dapat tender kesalahan mendasar dari bgn adalah dalam perekrutan pelaksana mbg harusnya catering yang sudah ada,Negatif
bengkulu kepolisian daerah polda bengkulu menjadi salah satu institusi yang bergerak cepat dalam menyukseskan program nasional makan bergizi gratis mbg yang digagas oleh presiden republik indonesia prabowo subianto,Positif
itu mbg nya di ompreng sedangkan nanas nya dikantong berati cuma snack yang bisa dibawa pulang,Negatif
